idContract,branch,client,workerName,idWorker,startDate,endDate,endDateActual,weeklyHours,internalSales,hourlyCost,hourlyPrice,SnapshotDate
"21384","Nord3","Client28","Paolo Russo","284","2024-05-16","2024-09-21","2024-09-21","40","SalesLuca","28","29","2025-01-01"
"21385","Nord1","Client85","Marco Ricci","476","2022-05-10","2022-07-07","2022-07-07","15","SalesPaolo","22","31","2025-01-01"
"21386","Nord2","Client34","Marco Marino","383","2020-04-16","2021-02-23","2021-02-23","26","SalesGiulia","29","30","2025-01-01"
"21387","Sud1","Client61","Giulia Marino","344","2022-10-28","2023-04-04","2023-04-04","15","SalesLuigi","18","16","2025-01-01"
"21388","Nord2","Client5","Giulia Colombo","174","2021-03-12","2021-09-01","2021-09-01","2","SalesMarco","29","35","2025-01-01"
"21389","Nord2","Client63","Matteo Rossi","450","2024-03-31","2024-09-02","2024-09-02","15","SalesMarco","21","25","2025-01-01"
"21390","Nord2","Client15","Francesca Bianchi","464","2024-05-26","2025-02-20","2025-02-20","2","SalesGiulia","16","25","2025-01-01"
"21391","Nord3","Client43","Anna Colombo","473","2022-03-10","2023-03-02","2023-03-02","15","SalesMario","15","12","2025-01-01"
"21392","Nord1","BigClientA","Elena Romano","248","2022-01-29","","","15","SalesPaolo","23","26","2025-01-01"
"21393","Nord2","Client36","Sara Ricci","156","2022-10-27","2023-08-26","2023-08-26","1","SalesMarco","28","33","2025-01-01"
"21394","Sud3","Client20","Matteo Rossi","458","2024-03-29","","","15","SalesMario","23","25","2025-01-01"
"21395","Nord2","Client5","Paolo Romano","162","2024-07-01","2024-12-08","2024-12-08","15","SalesGiulia","22","23","2025-01-01"
"21396","Nord1","BigClientB","Francesca Ricci","396","2023-09-14","2024-06-07","2024-06-07","26","SalesPaolo","18","24","2025-01-01"
"21397","Sud3","Client17","Giulia Colombo","250","2022-05-08","2022-12-02","2022-12-02","15","SalesElena","24","27","2025-01-01"
"21398","Sud1","Client14","Anna Verdi","336","2024-09-21","2024-11-23","2024-11-23","1","SalesLuigi","29","32","2025-01-01"
"21399","Nord2","Client96","Davide Ferrari","116","2021-07-31","2022-04-17","2022-04-17","2","SalesMarco","19","28","2025-01-01"
"21400","Nord3","Client77","Marco Romano","437","2024-01-10","2024-03-03","2024-03-03","10","SalesMario","23","19","2025-01-01"
"21401","Nord2","Client74","Davide Rossi","359","2023-01-05","2023-04-25","2023-04-25","15","SalesGiulia","26","27","2025-01-01"
"21402","Nord1","Client94","Marco Russo","185","2023-10-24","","","26","SalesAnna","17","21","2025-01-01"
"21403","Nord2","Client53","Francesca Colombo","342","2023-01-05","2023-03-05","2023-03-05","10","SalesGiulia","15","23","2025-01-01"
"21404","Sud1","Client24","Elena Ricci","237","2023-12-26","2024-02-27","2024-02-27","10","SalesLuigi","18","26","2025-01-01"
"21405","Nord1","Client81","Paolo Ferrari","176","2023-09-26","2024-08-05","2024-02-18","40","SalesAnna","20","19","2025-01-01"
"21406","Sud1","Client73","Paolo Esposito","388","2023-10-25","2024-03-28","2024-03-24","1","SalesLuigi","20","21","2025-01-01"
"21407","Sud3","Client35","Marco Esposito","384","2024-01-06","","","34","SalesElena","16","17","2025-01-01"
"21408","Nord1","Client18","Francesca Marino","163","2022-11-07","2023-08-05","2023-06-23","15","SalesPaolo","17","24","2025-01-01"
"21409","Sud3","Client43","Luca Esposito","438","2021-01-14","2021-03-07","2021-03-07","2","SalesElena","24","29","2025-01-01"
"21410","Nord2","Client13","Marco Ferrari","391","2023-01-20","2023-06-09","2023-06-09","2","SalesMarco","27","28","2025-01-01"
"21411","Nord3","Client56","Anna Ricci","352","2024-11-21","2025-01-10","2025-01-10","26","SalesMario","29","33","2025-01-01"
"21412","Nord1","Client86","Anna Esposito","144","2020-07-25","2021-01-01","2021-01-01","26","SalesAnna","20","21","2025-01-01"
"21413","Nord2","Client81","Paolo Ferrari","259","2022-10-29","2023-01-20","2023-01-20","1","SalesMarco","24","26","2025-01-01"
"21414","Sud1","Client16","Paolo Ferrari","319","2022-11-02","2023-02-25","2023-02-25","26","SalesElena","15","12","2025-01-01"
"21415","Nord3","Client7","Elena Esposito","132","2020-01-18","2020-07-20","2020-03-01","40","SalesMario","27","31","2025-01-01"
"21416","Sud2","Client3","Giulia Esposito","305","2024-05-06","2024-12-20","2024-12-20","26","SalesGiulia","22","27","2025-01-01"
"21417","Sud1","Client53","Matteo Colombo","406","2020-03-03","2020-07-13","2020-07-13","40","SalesElena","27","33","2025-01-01"
"21418","Sud3","Client43","Anna Romano","261","2024-05-19","2024-10-28","2024-08-13","34","SalesMario","23","30","2025-01-01"
"21419","Sud2","Client64","Paolo Esposito","135","2021-01-12","","","40","SalesGiulia","20","29","2025-01-01"
"21420","Sud1","Client75","Elena Ferrari","494","2021-03-28","2022-01-02","2021-12-17","40","SalesLuigi","16","13","2025-01-01"
"21421","Sud1","Client90","Sara Esposito","463","2022-05-02","2023-01-31","2023-01-31","2","SalesElena","27","36","2025-01-01"
"21422","Nord3","Client51","Sara Rossi","239","2024-08-25","2024-11-30","2024-11-04","1","SalesLuca","24","23","2025-01-01"
"21423","Sud2","Client83","Matteo Esposito","267","2023-03-07","2024-02-08","2024-02-08","10","SalesMarco","20","28","2025-01-01"
"21424","Nord1","BigClientB","Matteo Esposito","283","2022-05-02","2022-11-09","2022-11-09","15","SalesPaolo","25","31","2025-01-01"
"21425","Nord2","Client89","Giulia Marino","421","2022-11-15","2023-05-09","2023-05-09","1","SalesMarco","15","20","2025-01-01"
"21426","Sud3","Client84","Marco Ferrari","236","2023-02-22","","","2","SalesMario","16","17","2025-01-01"
"21427","Nord3","Client94","Paolo Colombo","466","2023-06-02","","","34","SalesMario","25","30","2025-01-01"
"21428","Sud1","Client37","Luca Esposito","247","2022-07-30","2023-02-14","2023-02-14","15","SalesLuigi","15","20","2025-01-01"
"21429","Sud3","Client63","Giulia Romano","171","2024-06-03","2024-10-20","2024-07-05","15","SalesMario","18","25","2025-01-01"
"21430","Nord1","Client13","Marco Colombo","428","2020-02-16","2020-12-22","2020-10-11","2","SalesAnna","29","27","2025-01-01"
"21431","Nord3","Client79","Anna Marino","351","2022-03-25","2022-09-14","2022-09-14","2","SalesMario","26","31","2025-01-01"
"21432","Nord1","BigClientB","Giulia Romano","333","2020-07-20","2021-04-11","2021-04-11","1","SalesPaolo","25","30","2025-01-01"
"21433","Sud1","Client30","Sara Ferrari","480","2023-07-23","2024-05-15","2023-12-28","34","SalesElena","18","23","2025-01-01"
"21434","Sud1","Client30","Sara Verdi","486","2021-01-17","2021-07-28","2021-07-28","10","SalesLuigi","28","35","2025-01-01"
"21435","Sud3","Client86","Luca Ferrari","382","2023-11-14","","","1","SalesMario","22","28","2025-01-01"
"21436","Sud3","Client40","Giulia Ricci","241","2024-12-25","2025-02-05","2024-12-30","1","SalesMario","23","31","2025-01-01"
"21437","Sud3","Client41","Giulia Romano","252","2021-01-06","2021-02-16","2021-02-07","15","SalesElena","19","22","2025-01-01"
"21438","Sud3","Client87","Luca Rossi","412","2021-03-14","2021-11-08","2021-11-08","10","SalesElena","19","23","2025-01-01"
"21439","Sud2","Client62","Davide Marino","143","2020-12-12","2021-06-29","2021-05-01","1","SalesGiulia","25","27","2025-01-01"
"21440","Nord3","Client64","Sara Romano","247","2021-07-22","2021-11-01","2021-11-01","26","SalesLuca","22","19","2025-01-01"
"21441","Sud1","Client24","Marco Rossi","168","2023-01-03","2023-06-28","2023-06-28","34","SalesLuigi","19","23","2025-01-01"
"21442","Nord1","BigClientA","Elena Colombo","235","2022-04-29","2023-02-15","2023-02-15","15","SalesAnna","16","21","2025-01-01"
"21443","Nord1","BigClientA","Giulia Colombo","387","2023-08-20","2024-01-31","2024-01-31","15","SalesAnna","17","20","2025-01-01"
"21444","Nord3","Client17","Luca Ferrari","466","2021-11-01","2022-08-11","2022-08-11","40","SalesLuca","15","24","2025-01-01"
"21445","Nord3","Client42","Paolo Ferrari","187","2024-10-05","2025-04-28","2024-11-27","26","SalesLuca","29","31","2025-01-01"
"21446","Sud3","Client31","Anna Russo","247","2022-10-08","2023-08-12","2023-05-15","1","SalesMario","17","24","2025-01-01"
"21447","Nord2","Client86","Anna Esposito","339","2022-12-10","2023-06-18","2023-06-18","40","SalesGiulia","22","20","2025-01-01"
"21448","Nord2","Client81","Marco Verdi","229","2022-01-14","2022-10-24","2022-10-24","1","SalesMarco","16","20","2025-01-01"
"21449","Sud3","Client87","Davide Ferrari","196","2021-04-02","","","15","SalesElena","26","22","2025-01-01"
"21450","Nord2","Client65","Paolo Verdi","473","2024-05-05","2025-02-09","2024-08-16","34","SalesGiulia","15","22","2025-01-01"
"21451","Sud3","Client39","Francesca Esposito","471","2020-07-28","2021-01-20","2021-01-20","15","SalesMario","20","22","2025-01-01"
"21452","Nord2","Client17","Anna Verdi","104","2024-06-14","2024-11-06","2024-11-06","34","SalesGiulia","28","29","2025-01-01"
"21453","Nord3","Client74","Matteo Russo","441","2022-01-20","2023-01-14","2022-10-28","10","SalesLuca","16","22","2025-01-01"
"21454","Nord1","Client71","Matteo Ricci","152","2023-08-27","2023-12-09","2023-09-17","2","SalesAnna","25","21","2025-01-01"
"21455","Sud3","Client65","Francesca Ferrari","458","2023-12-25","2024-07-01","2024-07-01","1","SalesMario","20","24","2025-01-01"
"21456","Nord2","Client79","Davide Verdi","376","2024-05-27","2024-08-05","2024-08-05","15","SalesMarco","28","32","2025-01-01"
"21457","Sud2","Client47","Francesca Rossi","275","2020-03-23","","","34","SalesMarco","23","27","2025-01-01"
"21458","Nord2","Client69","Luca Marino","122","2023-08-15","2024-07-05","2024-07-05","2","SalesMarco","18","23","2025-01-01"
"21459","Sud2","Client37","Giulia Romano","295","2020-12-25","2021-06-20","2020-12-28","15","SalesGiulia","27","29","2025-01-01"
"21460","Sud3","Client53","Anna Marino","444","2024-05-28","2025-01-24","2024-06-16","34","SalesElena","17","19","2025-01-01"
"21461","Sud3","Client88","Anna Verdi","189","2024-09-30","2025-06-24","2025-06-24","40","SalesElena","15","13","2025-01-01"
"21462","Nord1","Client72","Davide Esposito","118","2022-10-01","2022-11-15","2022-11-15","2","SalesAnna","25","31","2025-01-01"
"21463","Sud3","Client57","Luca Bianchi","375","2022-08-16","2023-02-18","2023-02-18","10","SalesElena","27","35","2025-01-01"
"21464","Sud1","Client3","Matteo Russo","272","2020-01-16","2020-11-25","2020-11-11","15","SalesLuigi","17","14","2025-01-01"
"21465","Sud2","Client27","Paolo Colombo","268","2023-09-07","2024-04-19","2024-04-19","40","SalesMarco","15","18","2025-01-01"
"21466","Sud3","Client44","Anna Romano","141","2022-05-28","2023-01-11","2023-01-11","34","SalesMario","23","30","2025-01-01"
"21467","Sud3","Client26","Elena Rossi","284","2022-04-13","2023-02-15","2023-02-15","10","SalesMario","18","25","2025-01-01"
"21468","Nord2","Client34","Luca Marino","435","2023-08-30","2024-03-20","2024-03-20","34","SalesGiulia","17","24","2025-01-01"
"21469","Nord2","Client52","Giulia Marino","389","2024-11-24","2025-08-06","2025-08-06","15","SalesMarco","29","35","2025-01-01"
"21470","Sud1","Client10","Luca Esposito","205","2020-06-01","2021-02-09","2021-02-09","34","SalesElena","26","28","2025-01-01"
"21471","Nord1","Client23","Anna Marino","134","2021-08-08","2022-01-10","2022-01-10","2","SalesPaolo","26","31","2025-01-01"
"21472","Nord2","Client40","Marco Rossi","172","2023-10-14","2024-09-18","2024-09-18","40","SalesGiulia","22","26","2025-01-01"
"21473","Sud3","Client66","Anna Bianchi","490","2024-03-02","2024-05-03","2024-05-03","2","SalesElena","16","23","2025-01-01"
"21474","Sud1","Client73","Elena Ricci","173","2020-09-26","2021-03-05","2021-03-05","10","SalesLuigi","15","16","2025-01-01"
"21475","Sud2","Client46","Davide Rossi","320","2023-04-26","2023-10-17","2023-08-30","40","SalesMarco","18","20","2025-01-01"
"21476","Nord2","Client34","Francesca Romano","162","2023-03-17","2024-01-15","2024-01-15","2","SalesMarco","17","24","2025-01-01"
"21477","Sud2","Client10","Marco Colombo","290","2020-03-27","2020-07-17","2020-04-01","10","SalesMarco","20","22","2025-01-01"
"21478","Nord2","Client55","Marco Ferrari","177","2021-12-12","2022-04-12","2022-04-12","15","SalesGiulia","25","21","2025-01-01"
"21479","Nord1","BigClientB","Paolo Russo","122","2024-05-13","2025-03-01","2025-03-01","1","SalesPaolo","24","25","2025-01-01"
"21480","Sud2","Client58","Elena Verdi","313","2024-06-16","2024-12-22","2024-12-22","10","SalesGiulia","16","15","2025-01-01"
"21481","Nord2","Client60","Paolo Marino","144","2021-09-07","2021-11-10","2021-11-10","34","SalesMarco","26","28","2025-01-01"
"21482","Sud2","Client93","Elena Ricci","418","2022-10-23","2023-03-05","2023-03-05","2","SalesGiulia","26","28","2025-01-01"
"21483","Nord2","Client49","Anna Rossi","160","2024-07-09","2024-09-18","2024-09-18","1","SalesMarco","21","30","2025-01-01"
"21484","Nord1","Client15","Anna Romano","396","2020-12-06","2021-06-10","2021-04-07","26","SalesPaolo","19","22","2025-01-01"
"21485","Sud3","Client45","Francesca Esposito","422","2024-09-09","2025-04-29","2025-04-29","40","SalesElena","20","21","2025-01-01"
"21486","Nord3","Client29","Anna Ricci","189","2023-07-21","2023-12-01","2023-09-26","15","SalesMario","24","31","2025-01-01"
"21487","Sud1","Client70","Anna Bianchi","454","2024-04-19","2025-02-15","2025-02-15","10","SalesLuigi","25","30","2025-01-01"
"21488","Nord2","Client59","Marco Verdi","458","2023-04-14","2023-12-23","2023-05-23","2","SalesGiulia","24","33","2025-01-01"
"21489","Sud3","Client41","Marco Esposito","221","2024-11-27","2025-07-20","2025-07-20","34","SalesElena","23","27","2025-01-01"
"21490","Sud3","Client77","Anna Marino","347","2022-03-04","2023-01-15","2023-01-15","10","SalesElena","20","21","2025-01-01"
"21491","Nord3","Client17","Elena Romano","310","2022-06-08","2022-07-23","2022-07-23","2","SalesLuca","27","30","2025-01-01"
"21492","Sud2","Client80","Davide Rossi","376","2022-02-08","2022-11-23","2022-11-23","2","SalesGiulia","20","23","2025-01-01"
"21493","Nord2","Client28","Sara Ricci","416","2024-06-17","2024-07-19","2024-07-19","34","SalesGiulia","17","24","2025-01-01"
"21494","Nord3","Client85","Sara Bianchi","142","2023-06-17","","","10","SalesLuca","24","25","2025-01-01"
"21495","Nord3","Client71","Davide Esposito","410","2023-09-05","2024-02-15","2024-02-15","40","SalesLuca","16","20","2025-01-01"
"21496","Nord1","Client3","Elena Rossi","444","2022-02-09","2023-01-09","2023-01-09","15","SalesPaolo","28","30","2025-01-01"
"21497","Sud3","Client90","Luca Russo","250","2020-09-11","","","2","SalesElena","22","23","2025-01-01"
"21498","Sud3","Client27","Giulia Ferrari","355","2020-11-03","2021-02-17","2021-02-17","26","SalesMario","19","16","2025-01-01"
"21499","Sud3","Client77","Marco Esposito","123","2020-07-06","2020-11-11","2020-09-05","26","SalesMario","28","32","2025-01-01"
"21500","Nord1","Client25","Giulia Esposito","119","2022-02-01","2022-04-08","2022-04-08","10","SalesAnna","26","31","2025-01-01"
"21501","Nord3","Client69","Davide Ricci","388","2023-10-19","2023-12-14","2023-12-14","1","SalesMario","25","28","2025-01-01"
"21502","Nord2","Client75","Davide Colombo","415","2022-03-09","2022-10-31","2022-10-31","34","SalesMarco","17","24","2025-01-01"
"21503","Nord1","BigClientB","Matteo Marino","408","2024-04-10","2024-12-15","2024-12-15","26","SalesAnna","17","21","2025-01-01"
"21504","Nord3","Client31","Luca Ricci","461","2022-08-19","2023-03-13","2023-01-24","34","SalesLuca","15","17","2025-01-01"
"21505","Nord1","Client87","Sara Rossi","211","2021-03-27","2021-04-26","2021-04-26","1","SalesAnna","15","21","2025-01-01"
"21506","Nord1","BigClientA","Sara Rossi","285","2024-10-02","2024-12-25","2024-12-25","2","SalesPaolo","28","37","2025-01-01"
"21507","Nord3","Client69","Sara Verdi","408","2021-04-20","","","40","SalesLuca","24","26","2025-01-01"
"21508","Sud2","Client83","Giulia Bianchi","424","2023-08-03","2024-08-01","2024-08-01","15","SalesMarco","24","28","2025-01-01"
"21509","Sud1","Client43","Anna Rossi","143","2022-02-27","2022-05-15","2022-05-15","40","SalesElena","29","35","2025-01-01"
"21510","Nord1","Client82","Davide Romano","434","2023-09-03","2023-11-12","2023-11-12","34","SalesPaolo","29","32","2025-01-01"
"21511","Sud3","Client51","Davide Ferrari","194","2023-07-23","2023-12-13","2023-12-13","34","SalesElena","18","21","2025-01-01"
"21512","Nord3","Client31","Matteo Colombo","413","2022-10-02","2023-04-08","2023-04-08","15","SalesMario","17","14","2025-01-01"
"21513","Nord3","Client83","Giulia Verdi","209","2023-06-11","","","10","SalesLuca","18","21","2025-01-01"
"21514","Nord1","Client55","Paolo Verdi","257","2020-10-07","2021-01-31","2021-01-31","1","SalesPaolo","28","35","2025-01-01"
"21515","Nord1","BigClientB","Giulia Esposito","496","2024-08-18","","","10","SalesPaolo","25","33","2025-01-01"
"21516","Nord2","Client24","Sara Esposito","241","2021-12-12","2022-07-21","2022-07-21","34","SalesMarco","26","28","2025-01-01"
"21517","Nord1","Client72","Elena Bianchi","452","2020-07-31","","","1","SalesPaolo","23","26","2025-01-01"
"21518","Nord1","BigClientA","Anna Ricci","378","2022-04-22","2022-06-18","2022-06-18","2","SalesPaolo","22","27","2025-01-01"
"21519","Nord1","Client92","Sara Romano","491","2020-09-23","","","10","SalesAnna","22","24","2025-01-01"
"21520","Sud2","Client46","Francesca Ferrari","414","2023-08-26","","","2","SalesMarco","23","26","2025-01-01"
"21521","Sud2","Client23","Marco Verdi","272","2021-08-24","2022-07-27","2022-07-27","10","SalesMarco","20","25","2025-01-01"
"21522","Sud2","Client76","Luca Esposito","486","2020-09-13","","","1","SalesMarco","26","25","2025-01-01"
"21523","Nord1","Client94","Marco Marino","323","2023-10-07","","","40","SalesPaolo","25","28","2025-01-01"
